> -L"SedimentaryBasins-EarlyPaleozoic.297"
131.636531533	-15.743476308
131.638631345	-15.742834487
131.639784446	-15.741519454
131.640018675	-15.740219549
131.639402222	-15.738488156
131.638291363	-15.737235877
131.636365985	-15.736069717
131.627851896	-15.73308508
131.625363333	-15.732796788
131.622925011	-15.733194506
131.621597822	-15.733974073
131.620706527	-15.73499766
131.620135666	-15.736481355
131.620094924	-15.737896765
131.620522946	-15.739396848
131.621428385	-15.740804628
131.623155032	-15.742401024
131.6245352	-15.74321943
131.627194388	-15.743880624
131.636531533	-15.743476308
> -L"SedimentaryBasins-EarlyPaleozoic.297"
131.539551236	-15.732787373
131.529021995	-15.73059847
131.52298279	-15.728252734
131.515558758	-15.72615438
131.513714886	-15.725902757
131.51185811	-15.726163638
131.510020595	-15.726994073
131.508991707	-15.727852602
131.507922466	-15.729381854
131.507326772	-15.730989751
131.507130821	-15.733133409
131.507437738	-15.735050614
131.508165478	-15.736824352
131.5090959	-15.7381475
131.510148987	-15.739149993
131.514085177	-15.741709281
131.516314218	-15.742663596
131.526629731	-15.746015923
131.530505401	-15.746651395
131.537877729	-15.74719721
131.544396795	-15.748635571
131.548966235	-15.7505969
131.561711436	-15.758072128
131.566580946	-15.761006421
131.57485307	-15.766776693
131.581062881	-15.770852348
131.582431107	-15.771742902
131.585520038	-15.773753434
131.58831595	-15.775051341
131.590368132	-15.775384234
131.59202069	-15.775303056
131.593407617	-15.774752174
131.594601759	-15.773604102
131.595097359	-15.772394499
131.595001868	-15.770571707
131.594332412	-15.769259354
131.592939335	-15.767909297
131.589188214	-15.765500602
131.587058124	-15.764390315
131.58414012	-15.763485262
131.584066256	-15.763473719
131.580655902	-15.762940772
131.576878834	-15.761195506
131.57369549	-15.7591284
131.569271883	-15.755531636
131.566501961	-15.752430976
131.563345245	-15.748734326
131.561110198	-15.74527215
131.559279002	-15.741040322
131.557575468	-15.734040792
131.556402558	-15.732350211
131.555150996	-15.731541233
131.553819288	-15.73116705
131.551751713	-15.731129251
131.544030136	-15.732760577
131.541647099	-15.732936108
131.539551236	-15.732787373
> -L"SedimentaryBasins-EarlyPaleozoic.297"
131.627603354	-15.721050922
131.628681485	-15.720686043
131.629797381	-15.719819866
131.630208191	-15.719180167
131.630503951	-15.717467734
131.630198527	-15.716233926
131.629697284	-15.715231362
131.627812827	-15.713023318
131.625305789	-15.711285116
131.618448058	-15.708558217
131.610103669	-15.706558346
131.599354256	-15.702945832
131.595715047	-15.701385608
131.589137689	-15.697851509
131.586330725	-15.696629114
131.584405385	-15.6960481
131.577946314	-15.694573056
131.574313679	-15.694352206
131.574185464	-15.694372118
131.571744421	-15.69475122
131.569546353	-15.695685574
131.56859997	-15.696496092
131.568139985	-15.697173563
131.567838109	-15.698833523
131.568236742	-15.700153626
131.568791036	-15.701007816
131.570184592	-15.702310046
131.571610571	-15.703137089
131.574012892	-15.704009273
131.576407173	-15.70439649
131.581543333	-15.705227141
131.58522932	-15.706408823
131.588427414	-15.707979144
131.597951624	-15.713637964
131.601649669	-15.715429155
131.605948618	-15.717086338
131.608291338	-15.717745944
131.620456067	-15.720295707
131.625597885	-15.721160105
131.627603354	-15.721050922
> -L"SedimentaryBasins-EarlyPaleozoic.297"
131.661169706	-15.686336344
131.662705422	-15.685034831
131.663444387	-15.683210842
131.663517866	-15.681678277
131.663218067	-15.680149461
131.662446504	-15.678606449
131.660823683	-15.676872904
131.658967904	-15.675525458
131.652492874	-15.672164667
131.650379625	-15.671457828
131.648235777	-15.671064105
131.646041508	-15.671281417
131.644203455	-15.67217029
131.64312217	-15.673369141
131.642672865	-15.674944266
131.642961421	-15.676536536
131.644045445	-15.678122735
131.650847372	-15.683899738
131.652885821	-15.685135728
131.654677292	-15.685866359
131.657177001	-15.686521418
131.659476259	-15.686730811
131.661169706	-15.686336344
> -L"SedimentaryBasins-EarlyPaleozoic.297"
131.535574751	-15.629422305
131.531137088	-15.628681362
131.527914263	-15.627691239
131.52448812	-15.626163995
131.514769766	-15.620398309
131.509940132	-15.616862914
131.505065359	-15.614002804
131.502795209	-15.613146998
131.500896427	-15.612770997
131.498988495	-15.612652698
131.49709788	-15.612854556
131.494832209	-15.613582685
131.492431042	-15.615075269
131.489113827	-15.618959919
131.485460408	-15.622837508
131.483410611	-15.62484645
131.481666057	-15.626216446
131.476274022	-15.629091736
131.47045522	-15.630668501
131.468257531	-15.631804109
131.467308398	-15.632722636
131.466626211	-15.633851239
131.466270428	-15.63517537
131.466316339	-15.636705119
131.466913988	-15.638265511
131.468108532	-15.63985079
131.475849509	-15.647126426
131.481464643	-15.65034011
131.487372127	-15.653046278
131.490014756	-15.654611229
131.498464443	-15.661391916
131.50612712	-15.667229545
131.509815202	-15.670452438
131.512903862	-15.672833493
131.514051823	-15.673517673
131.515854968	-15.674131019
131.521596355	-15.674748287
131.523024599	-15.675084945
131.524335069	-15.675645216
131.525772358	-15.676566736
131.527660201	-15.678272129
131.533346011	-15.685461812
131.535822616	-15.687814283
131.537700078	-15.688986266
131.539675385	-15.689669261
131.541813883	-15.689783815
131.5432226	-15.68950114
131.544753589	-15.688726067
131.546149627	-15.687232894
131.546887488	-15.685322556
131.547056813	-15.683691967
131.546813075	-15.681223425
131.54611706	-15.679262992
131.544751928	-15.677215398
131.542981343	-15.675193477
131.536372944	-15.668512605
131.534301598	-15.666885227
131.526950922	-15.662345617
131.521728909	-15.659724562
131.513789371	-15.655062403
131.507898162	-15.650889813
131.500818427	-15.646719151
131.499109235	-15.645216312
131.49783467	-15.643668574
131.496780145	-15.64190928
131.496151753	-15.640356577
131.495832814	-15.638718394
131.495869773	-15.637544823
131.49666497	-15.635413913
131.49851659	-15.633531711
131.499824804	-15.632767093
131.501618846	-15.632111193
131.50627897	-15.631221034
131.510370665	-15.63105991
131.513640234	-15.631271821
131.521811461	-15.63263466
131.524476895	-15.633399394
131.531550818	-15.636890133
131.533226713	-15.638016892
131.536732858	-15.640884551
131.541803431	-15.643812312
131.543630763	-15.644551928
131.545719929	-15.644915427
131.548237057	-15.644774601
131.549319067	-15.644371346
131.550250905	-15.643752687
131.551197841	-15.642626138
131.552705662	-15.639796144
131.553879774	-15.638292833
131.555143526	-15.637210682
131.556868197	-15.636337994
131.559181602	-15.635861168
131.559922421	-15.635708475
131.56401456	-15.635712236
131.566646665	-15.635926272
131.568967247	-15.636708231
131.570466688	-15.637691108
131.572003546	-15.639186371
131.573736001	-15.64143771
131.574881598	-15.643436116
131.575625461	-15.645910057
131.576076334	-15.652650838
131.576716615	-15.655670724
131.577346698	-15.65729492
131.578287899	-15.658897224
131.580733996	-15.661473712
131.583483924	-15.663487166
131.586989175	-15.665653022
131.595088111	-15.670096667
131.601323631	-15.673167954
131.610562866	-15.678863766
131.613235342	-15.679895527
131.614844201	-15.6801607
131.616294664	-15.679962804
131.616998464	-15.679639728
131.618060706	-15.678559658
131.618440211	-15.677673473
131.618573875	-15.676379364
131.618357803	-15.675258121
131.61786461	-15.6741717
131.616402015	-15.672352096
131.612182412	-15.668594519
131.609024392	-15.666406687
131.604831718	-15.66393301
131.598709388	-15.661578267
131.592562163	-15.658409425
131.590869307	-15.657153058
131.590026106	-15.656028157
131.589625101	-15.65463502
131.589696171	-15.653815491
131.590347597	-15.652591616
131.590922042	-15.652073166
131.592599386	-15.651435477
131.59627267	-15.651658608
131.597928596	-15.651353919
131.598791915	-15.650826243
131.599474334	-15.650059961
131.599973892	-15.648900869
131.600067708	-15.6481034
131.599800543	-15.646351911
131.599235541	-15.644836312
131.598341804	-15.643016792
131.597001803	-15.640938386
131.5937327	-15.637379462
131.590695821	-15.635143969
131.586886939	-15.633234357
131.582045834	-15.631458144
131.576259658	-15.62897188
131.570054782	-15.62544093
131.567101029	-15.624057066
131.562487558	-15.622238453
131.555303474	-15.619787068
131.554613455	-15.619635856
131.551297043	-15.61890909
131.550126214	-15.6188889
131.548776703	-15.619145285
131.547071951	-15.620127213
131.545750709	-15.621718933
131.542551772	-15.626952554
131.541456538	-15.627951328
131.539715347	-15.628891549
131.537519444	-15.629426173
131.535574751	-15.629422305
> -L"SedimentaryBasins-EarlyPaleozoic.297"
131.553840021	-15.586107876
131.555645689	-15.584887646
131.557019256	-15.582795008
131.557508291	-15.581165729
131.557599902	-15.579736852
131.557015361	-15.57704663
131.556183913	-15.575317252
131.555114746	-15.573776756
131.553946319	-15.572645561
131.552657635	-15.571929705
131.54154149	-15.569215172
131.541251608	-15.569159097
131.538667428	-15.568659215
131.536433422	-15.56856469
131.53372298	-15.568766993
131.531385481	-15.56933622
131.530291989	-15.571217701
131.531680723	-15.573178268
131.533232838	-15.574975454
131.53509643	-15.576847892
131.536179165	-15.577912322
131.542181717	-15.582154251
131.544055351	-15.583198165
131.548933476	-15.585916062
131.550363593	-15.58639971
131.551537991	-15.586542934
131.553840021	-15.586107876
> -L"SedimentaryBasins-EarlyPaleozoic.297"
131.441172081	-15.580419232
131.442255801	-15.579958765
131.443261002	-15.579129328
131.444031212	-15.578036486
131.444558701	-15.576832332
131.444983035	-15.574963235
131.445065476	-15.573516925
131.444523041	-15.569398791
131.442699547	-15.563969855
131.441731749	-15.562000934
131.440803949	-15.560649349
131.439575541	-15.559374657
131.43858204	-15.558782803
131.437163161	-15.558403492
131.435994977	-15.558463871
131.434785389	-15.558959299
131.43390771	-15.559695202
131.433347404	-15.560456909
131.432774233	-15.561808638
131.432534902	-15.563090486
131.432488582	-15.565451334
131.432984911	-15.569547963
131.435043852	-15.575562979
131.436483116	-15.57836501
131.437515423	-15.57949269
131.438711365	-15.580217061
131.439974547	-15.580530036
131.441172081	-15.580419232
> -L"SedimentaryBasins-EarlyPaleozoic.297"
131.520294009	-15.546929222
131.521871513	-15.546363124
131.523310735	-15.545247015
131.524246772	-15.543853432
131.524795255	-15.542248112
131.524931781	-15.540826261
131.524691466	-15.538908775
131.523876491	-15.536646225
131.522472107	-15.533958192
131.520852602	-15.531456773
131.519710213	-15.530249829
131.518320583	-15.529336612
131.516757289	-15.528671601
131.507462698	-15.525906555
131.503700223	-15.525214203
131.502316359	-15.525189883
131.500969655	-15.525419063
131.499393553	-15.526280287
131.49860575	-15.527314628
131.498284992	-15.528810688
131.498689316	-15.530358327
131.499724185	-15.531937653
131.50193188	-15.53442562
131.508309024	-15.540318442
131.513646093	-15.544777133
131.515398489	-15.545882879
131.516944905	-15.546544864
131.518890373	-15.546994178
131.520294009	-15.546929222
> -L"SedimentaryBasins-EarlyPaleozoic.297"
131.407217783	-15.46572705
131.404107884	-15.465418571
131.397480455	-15.463853493
131.393252929	-15.462402508
131.386104472	-15.45950301
131.379544558	-15.455933496
131.37664697	-15.454849946
131.374906578	-15.454613405
131.37305323	-15.454884558
131.372053173	-15.455443259
131.371281261	-15.456335272
131.370748378	-15.457703094
131.370715705	-15.459338748
131.371191924	-15.461807683
131.372090309	-15.46402631
131.373760161	-15.466130571
131.376922597	-15.468628836
131.378366736	-15.470057051
131.379188349	-15.471140481
131.380132629	-15.473002506
131.380625279	-15.475445249
131.380195851	-15.480919048
131.380359242	-15.483325606
131.381206903	-15.485595802
131.382426244	-15.48692056
131.38388428	-15.487593379
131.385451246	-15.487594445
131.38698638	-15.487038264
131.388886126	-15.485687985
131.39027486	-15.483645728
131.391418524	-15.481848542
131.392235427	-15.483073896
131.39313402	-15.485361224
131.394522754	-15.48715841
131.39615656	-15.488302074
131.398117126	-15.488710525
131.399669242	-15.488138693
131.401956569	-15.486586578
131.404380872	-15.485721291
131.406204662	-15.485632216
131.407831643	-15.486082037
131.409034711	-15.486899376
131.412503125	-15.490224519
131.41471776	-15.491683649
131.416980444	-15.492550078
131.423158251	-15.493968411
131.425076755	-15.494754871
131.426297667	-15.495482488
131.429700529	-15.497972471
131.434518892	-15.502040013
131.437955923	-15.504261059
131.446870877	-15.509361879
131.451951017	-15.513299298
131.456371364	-15.516948024
131.462175591	-15.521368184
131.464043585	-15.523328995
131.467499557	-15.527595731
131.474176337	-15.534928485
131.480301247	-15.540861385
131.482239366	-15.542025988
131.483743911	-15.542287229
131.48524627	-15.541899972
131.48629653	-15.541103702
131.487046524	-15.539994521
131.487474946	-15.538758523
131.487608461	-15.537582057
131.487528736	-15.535663566
131.487170145	-15.533713022
131.486764425	-15.532552814
131.48598197	-15.531018769
131.485436087	-15.529795969
131.480951064	-15.525389458
131.476789772	-15.522157044
131.471556682	-15.519344378
131.466982027	-15.515913386
131.461182017	-15.510440138
131.450153831	-15.497941526
131.4425779	-15.488307802
131.437338576	-15.482395574
131.433416797	-15.477098781
131.428567904	-15.468822243
131.426810099	-15.466763304
131.425125224	-15.465381058
131.423564985	-15.464690813
131.421464716	-15.464414748
131.419572355	-15.464574809
131.414673379	-15.465478252
131.411571892	-15.465776803
131.407217783	-15.46572705
> -L"SedimentaryBasins-EarlyPaleozoic.297"
130.949170807	-15.389742041
130.950614165	-15.389152565
130.951723697	-15.388383077
130.953162613	-15.386987457
130.95396698	-15.385866228
130.954475048	-15.384751459
130.954882258	-15.38303209
130.954963414	-15.381825077
130.954791932	-15.380410924
130.954196752	-15.378946672
130.953364728	-15.377885733
130.952238264	-15.376898048
130.951127649	-15.376149229
130.949258454	-15.375258245
130.947417168	-15.374664037
130.9450411	-15.374189464
130.943100761	-15.374171359
130.941830222	-15.374428791
130.940448003	-15.375085228
130.939438653	-15.375904728
130.938542029	-15.377123782
130.938080367	-15.378334116
130.937985231	-15.379647745
130.938197388	-15.380784617
130.939552318	-15.383803981
130.940635042	-15.385413214
130.94211234	-15.38701652
130.944017063	-15.38854535
130.945353831	-15.389307026
130.946506438	-15.389716378
130.947724591	-15.389892567
130.949170807	-15.389742041
> -L"SedimentaryBasins-EarlyPaleozoic.297"
131.29290439	-15.378631607
131.288614259	-15.377429621
131.28570072	-15.376317841
131.279669431	-15.373135043
131.277243545	-15.371539818
131.275441498	-15.370354821
131.270804432	-15.36694376
131.268906718	-15.366089257
131.266914678	-15.36566031
131.264683356	-15.365740305
131.262928411	-15.366503925
131.261953543	-15.367669379
131.261599671	-15.369025676
131.26170041	-15.370162984
131.262221326	-15.37152686
131.262966586	-15.372616874
131.264028077	-15.373649151
131.264349734	-15.373854698
131.266564856	-15.375270222
131.271398141	-15.377482627
131.273559903	-15.378710341
131.280637085	-15.383435838
131.28245278	-15.384984397
131.283710816	-15.386361351
131.285479854	-15.388947985
131.286068941	-15.390715817
131.286126591	-15.392396151
131.285485966	-15.396750583
131.285667617	-15.398054094
131.286208969	-15.399609271
131.287122188	-15.401166001
131.287929797	-15.402126856
131.292836968	-15.40655658
131.305737619	-15.416531279
131.30824365	-15.41793548
131.313176347	-15.419979656
131.322632364	-15.426523383
131.337346497	-15.434515539
131.342225903	-15.436383695
131.343602615	-15.436617651
131.344767574	-15.436570038
131.346374361	-15.435921759
131.347072249	-15.435201939
131.347546006	-15.434120255
131.347575743	-15.432745113
131.347153057	-15.431533634
131.346583625	-15.430640571
131.345594893	-15.429565239
131.343976116	-15.428254532
131.339216943	-15.425029698
131.332909413	-15.421946198
131.329770903	-15.420161921
131.327726142	-15.418710762
131.325330048	-15.416502419
131.323498025	-15.414064965
131.322772056	-15.41193495
131.32277733	-15.410962537
131.323141865	-15.409845461
131.324456198	-15.408467224
131.326258334	-15.407839938
131.330562747	-15.407596094
131.333296965	-15.407841298
131.33620803	-15.408587511
